"experiment_id","scenario","run_seed","depth_zone","larvae","total_larvae","proportion"
"E2","V2B",30101,"120-160 cm",3,125,0.024
"E2","V2B",30101,"160-200 cm",5,125,0.04
"E2","V2B",30101,">200 cm",11,125,0.088
"E2","V2B",30102,"<40 cm",99,125,0.792
"E2","V2B",30102,"40-80 cm",2,125,0.016
"E2","V2B",30102,"80-120 cm",1,125,0.008
"E2","V2B",30102,"120-160 cm",2,125,0.016
"E2","V2B",30102,"160-200 cm",6,125,0.048
"E2","V2B",30102,">200 cm",15,125,0.12
"E2","V2B",30103,"<40 cm",98,125,0.784
"E2","V2B",30103,"40-80 cm",6,125,0.048
"E2","V2B",30103,"80-120 cm",3,125,0.024
"E2","V2B",30103,"120-160 cm",3,125,0.024
"E2","V2B",30103,"160-200 cm",3,125,0.024
"E2","V2B",30103,">200 cm",12,125,0.096
"E2","V2B",30104,"<40 cm",0,0,NA
"E2","V2B",30104,"40-80 cm",0,0,NA
"E2","V2B",30104,"80-120 cm",0,0,NA
"E2","V2B",30104,"120-160 cm",0,0,NA
"E2","V2B",30104,"160-200 cm",0,0,NA
"E2","V2B",30104,">200 cm",0,0,NA
"E2","V2B",30105,"<40 cm",0,0,NA
"E2","V2B",30105,"40-80 cm",0,0,NA
"E2","V2B",30105,"80-120 cm",0,0,NA
"E2","V2B",30105,"120-160 cm",0,0,NA
"E2","V2B",30105,"160-200 cm",0,0,NA
"E2","V2B",30105,">200 cm",0,0,NA
"E2","V2B",30106,"<40 cm",0,0,NA
"E2","V2B",30106,"40-80 cm",0,0,NA
"E2","V2B",30106,"80-120 cm",0,0,NA
"E2","V2B",30106,"120-160 cm",0,0,NA
"E2","V2B",30106,"160-200 cm",0,0,NA
"E2","V2B",30106,">200 cm",0,0,NA
"E2","V2B",30107,"<40 cm",0,0,NA
"E2","V2B",30107,"40-80 cm",0,0,NA
"E2","V2B",30107,"80-120 cm",0,0,NA
"E2","V2B",30107,"120-160 cm",0,0,NA
"E2","V2B",30107,"160-200 cm",0,0,NA
"E2","V2B",30107,">200 cm",0,0,NA
"E2","V2B",30108,"<40 cm",0,0,NA
"E2","V2B",30108,"40-80 cm",0,0,NA
"E2","V2B",30108,"80-120 cm",0,0,NA
"E2","V2B",30108,"120-160 cm",0,0,NA
"E2","V2B",30108,"160-200 cm",0,0,NA
"E2","V2B",30108,">200 cm",0,0,NA
"E2","V2B",30109,"<40 cm",0,0,NA
"E2","V2B",30109,"40-80 cm",0,0,NA
"E2","V2B",30109,"80-120 cm",0,0,NA
"E2","V2B",30109,"120-160 cm",0,0,NA
"E2","V2B",30109,"160-200 cm",0,0,NA
"E2","V2B",30109,">200 cm",0,0,NA
"E2","V2B",30110,"<40 cm",0,0,NA
"E2","V2B",30110,"40-80 cm",0,0,NA
"E2","V2B",30110,"80-120 cm",0,0,NA
"E2","V2B",30110,"120-160 cm",0,0,NA
"E2","V2B",30110,"160-200 cm",0,0,NA
"E2","V2B",30110,">200 cm",0,0,NA
"E2","V2BASE",1101,"<40 cm",185,250,0.74
"E2","V2BASE",1101,"40-80 cm",9,250,0.036
"E2","V2BASE",1101,"80-120 cm",3,250,0.012
"E2","V2BASE",1101,"120-160 cm",4,250,0.016
"E2","V2BASE",1101,"160-200 cm",3,250,0.012
"E2","V2BASE",1101,">200 cm",46,250,0.184
"E2","V2BASE",1102,"<40 cm",176,250,0.704
"E2","V2BASE",1102,"40-80 cm",3,250,0.012
"E2","V2BASE",1102,"80-120 cm",5,250,0.02
"E2","V2BASE",1102,"120-160 cm",5,250,0.02
"E2","V2BASE",1102,"160-200 cm",3,250,0.012
"E2","V2BASE",1102,">200 cm",58,250,0.232
"E2","V2BASE",1103,"<40 cm",185,250,0.74
"E2","V2BASE",1103,"40-80 cm",6,250,0.024
"E2","V2BASE",1103,"80-120 cm",4,250,0.016
"E2","V2BASE",1103,"120-160 cm",7,250,0.028
"E2","V2BASE",1103,"160-200 cm",6,250,0.024
"E2","V2BASE",1103,">200 cm",42,250,0.168
"E2","V2BASE",1104,"<40 cm",179,250,0.716
"E2","V2BASE",1104,"40-80 cm",8,250,0.032
"E2","V2BASE",1104,"80-120 cm",5,250,0.02
"E2","V2BASE",1104,"120-160 cm",5,250,0.02
"E2","V2BASE",1104,"160-200 cm",4,250,0.016
"E2","V2BASE",1104,">200 cm",49,250,0.196
"E2","V2BASE",1105,"<40 cm",183,250,0.732
"E2","V2BASE",1105,"40-80 cm",7,250,0.028
"E2","V2BASE",1105,"80-120 cm",2,250,0.008
"E2","V2BASE",1105,"120-160 cm",3,250,0.012
"E2","V2BASE",1105,"160-200 cm",3,250,0.012
"E2","V2BASE",1105,">200 cm",52,250,0.208
"E2","V2BASE",1106,"<40 cm",177,250,0.708
"E2","V2BASE",1106,"40-80 cm",6,250,0.024
"E2","V2BASE",1106,"80-120 cm",6,250,0.024
"E2","V2BASE",1106,"120-160 cm",4,250,0.016
"E2","V2BASE",1106,"160-200 cm",6,250,0.024
"E2","V2BASE",1106,">200 cm",51,250,0.204
"E2","V2BASE",1107,"<40 cm",183,250,0.732
"E2","V2BASE",1107,"40-80 cm",8,250,0.032
"E2","V2BASE",1107,"80-120 cm",1,250,0.004
"E2","V2BASE",1107,"120-160 cm",2,250,0.008
"E2","V2BASE",1107,"160-200 cm",3,250,0.012
"E2","V2BASE",1107,">200 cm",53,250,0.212
"E2","V2BASE",1108,"<40 cm",195,250,0.78
"E2","V2BASE",1108,"40-80 cm",4,250,0.016
"E2","V2BASE",1108,"80-120 cm",2,250,0.008
"E2","V2BASE",1108,"120-160 cm",6,250,0.024
"E2","V2BASE",1108,"160-200 cm",3,250,0.012
"E2","V2BASE",1108,">200 cm",40,250,0.16
"E2","V2BASE",1109,"<40 cm",191,250,0.764
"E2","V2BASE",1109,"40-80 cm",6,250,0.024
"E2","V2BASE",1109,"80-120 cm",3,250,0.012
"E2","V2BASE",1109,"120-160 cm",4,250,0.016
"E2","V2BASE",1109,"160-200 cm",4,250,0.016
"E2","V2BASE",1109,">200 cm",42,250,0.168
"E2","V2BASE",1110,"<40 cm",177,250,0.708
"E2","V2BASE",1110,"40-80 cm",3,250,0.012
"E2","V2BASE",1110,"80-120 cm",4,250,0.016
"E2","V2BASE",1110,"120-160 cm",4,250,0.016
"E2","V2BASE",1110,"160-200 cm",1,250,0.004
"E2","V2BASE",1110,">200 cm",61,250,0.244
"E2","V2BASE",2101,"<40 cm",200,250,0.8
"E2","V2BASE",2101,"40-80 cm",8,250,0.032
"E2","V2BASE",2101,"80-120 cm",2,250,0.008
"E2","V2BASE",2101,"120-160 cm",7,250,0.028
"E2","V2BASE",2101,"160-200 cm",7,250,0.028
"E2","V2BASE",2101,">200 cm",26,250,0.104
"E2","V2BASE",2102,"<40 cm",185,250,0.74
"E2","V2BASE",2102,"40-80 cm",3,250,0.012
"E2","V2BASE",2102,"80-120 cm",8,250,0.032
"E2","V2BASE",2102,"120-160 cm",7,250,0.028
"E2","V2BASE",2102,"160-200 cm",9,250,0.036
"E2","V2BASE",2102,">200 cm",38,250,0.152
"E2","V2BASE",2103,"<40 cm",197,250,0.788
"E2","V2BASE",2103,"40-80 cm",2,250,0.008
"E2","V2BASE",2103,"80-120 cm",5,250,0.02
"E2","V2BASE",2103,"120-160 cm",9,250,0.036
"E2","V2BASE",2103,"160-200 cm",5,250,0.02
"E2","V2BASE",2103,">200 cm",32,250,0.128
"E2","V2BASE",2104,"<40 cm",188,250,0.752
"E2","V2BASE",2104,"40-80 cm",4,250,0.016
"E2","V2BASE",2104,"80-120 cm",5,250,0.02
"E2","V2BASE",2104,"120-160 cm",6,250,0.024
"E2","V2BASE",2104,"160-200 cm",9,250,0.036
"E2","V2BASE",2104,">200 cm",38,250,0.152
"E2","V2BASE",2105,"<40 cm",197,250,0.788
"E2","V2BASE",2105,"40-80 cm",7,250,0.028
"E2","V2BASE",2105,"80-120 cm",6,250,0.024
"E2","V2BASE",2105,"120-160 cm",6,250,0.024
"E2","V2BASE",2105,"160-200 cm",5,250,0.02
"E2","V2BASE",2105,">200 cm",29,250,0.116
"E2","V2BASE",2106,"<40 cm",187,250,0.748
"E2","V2BASE",2106,"40-80 cm",5,250,0.02
"E2","V2BASE",2106,"80-120 cm",7,250,0.028
"E2","V2BASE",2106,"120-160 cm",8,250,0.032
"E2","V2BASE",2106,"160-200 cm",8,250,0.032
"E2","V2BASE",2106,">200 cm",35,250,0.14
"E2","V2BASE",2107,"<40 cm",193,250,0.772
"E2","V2BASE",2107,"40-80 cm",3,250,0.012
"E2","V2BASE",2107,"80-120 cm",3,250,0.012
"E2","V2BASE",2107,"120-160 cm",6,250,0.024
"E2","V2BASE",2107,"160-200 cm",10,250,0.04
"E2","V2BASE",2107,">200 cm",35,250,0.14
"E2","V2BASE",2108,"<40 cm",208,250,0.832
"E2","V2BASE",2108,"40-80 cm",5,250,0.02
"E2","V2BASE",2108,"80-120 cm",3,250,0.012
"E2","V2BASE",2108,"120-160 cm",7,250,0.028
"E2","V2BASE",2108,"160-200 cm",3,250,0.012
"E2","V2BASE",2108,">200 cm",24,250,0.096
"E2","V2BASE",2109,"<40 cm",198,250,0.792
"E2","V2BASE",2109,"40-80 cm",7,250,0.028
"E2","V2BASE",2109,"80-120 cm",6,250,0.024
"E2","V2BASE",2109,"120-160 cm",7,250,0.028
"E2","V2BASE",2109,"160-200 cm",6,250,0.024
"E2","V2BASE",2109,">200 cm",26,250,0.104
"E2","V2BASE",2110,"<40 cm",190,250,0.76
"E2","V2BASE",2110,"40-80 cm",3,250,0.012
"E2","V2BASE",2110,"80-120 cm",6,250,0.024
"E2","V2BASE",2110,"120-160 cm",8,250,0.032
"E2","V2BASE",2110,"160-200 cm",4,250,0.016
"E2","V2BASE",2110,">200 cm",39,250,0.156
"E2","V2BASE",3101,"<40 cm",192,250,0.768
"E2","V2BASE",3101,"40-80 cm",5,250,0.02
"E2","V2BASE",3101,"80-120 cm",4,250,0.016
"E2","V2BASE",3101,"120-160 cm",4,250,0.016
"E2","V2BASE",3101,"160-200 cm",3,250,0.012
"E2","V2BASE",3101,">200 cm",42,250,0.168
"E2","V2BASE",3102,"<40 cm",177,250,0.708
"E2","V2BASE",3102,"40-80 cm",2,250,0.008
"E2","V2BASE",3102,"80-120 cm",6,250,0.024
"E2","V2BASE",3102,"120-160 cm",7,250,0.028
"E2","V2BASE",3102,"160-200 cm",4,250,0.016
"E2","V2BASE",3102,">200 cm",54,250,0.216
"E2","V2BASE",3103,"<40 cm",188,250,0.752
"E2","V2BASE",3103,"40-80 cm",6,250,0.024
"E2","V2BASE",3103,"80-120 cm",3,250,0.012
"E2","V2BASE",3103,"120-160 cm",8,250,0.032
"E2","V2BASE",3103,"160-200 cm",5,250,0.02
"E2","V2BASE",3103,">200 cm",40,250,0.16
"E2","V2BASE",3104,"<40 cm",179,250,0.716
"E2","V2BASE",3104,"40-80 cm",6,250,0.024
"E2","V2BASE",3104,"80-120 cm",9,250,0.036
"E2","V2BASE",3104,"120-160 cm",4,250,0.016
"E2","V2BASE",3104,"160-200 cm",2,250,0.008
"E2","V2BASE",3104,">200 cm",50,250,0.2
"E2","V2BASE",3105,"<40 cm",184,250,0.736
"E2","V2BASE",3105,"40-80 cm",6,250,0.024
"E2","V2BASE",3105,"80-120 cm",5,250,0.02
"E2","V2BASE",3105,"120-160 cm",3,250,0.012
"E2","V2BASE",3105,"160-200 cm",4,250,0.016
"E2","V2BASE",3105,">200 cm",48,250,0.192
"E2","V2BASE",3106,"<40 cm",176,250,0.704
"E2","V2BASE",3106,"40-80 cm",5,250,0.02
"E2","V2BASE",3106,"80-120 cm",6,250,0.024
"E2","V2BASE",3106,"120-160 cm",4,250,0.016
"E2","V2BASE",3106,"160-200 cm",6,250,0.024
"E2","V2BASE",3106,">200 cm",53,250,0.212
"E2","V2BASE",3107,"<40 cm",188,250,0.752
"E2","V2BASE",3107,"40-80 cm",4,250,0.016
"E2","V2BASE",3107,"80-120 cm",3,250,0.012
"E2","V2BASE",3107,"120-160 cm",1,250,0.004
"E2","V2BASE",3107,"160-200 cm",3,250,0.012
"E2","V2BASE",3107,">200 cm",51,250,0.204
"E2","V2BASE",3108,"<40 cm",197,250,0.788
"E2","V2BASE",3108,"40-80 cm",3,250,0.012
"E2","V2BASE",3108,"80-120 cm",1,250,0.004
"E2","V2BASE",3108,"120-160 cm",7,250,0.028
"E2","V2BASE",3108,"160-200 cm",3,250,0.012
"E2","V2BASE",3108,">200 cm",39,250,0.156
"E2","V2BASE",3109,"<40 cm",188,250,0.752
"E2","V2BASE",3109,"40-80 cm",3,250,0.012
"E2","V2BASE",3109,"80-120 cm",6,250,0.024
"E2","V2BASE",3109,"120-160 cm",3,250,0.012
"E2","V2BASE",3109,"160-200 cm",3,250,0.012
"E2","V2BASE",3109,">200 cm",47,250,0.188
"E2","V2BASE",3110,"<40 cm",180,250,0.72
"E2","V2BASE",3110,"40-80 cm",3,250,0.012
"E2","V2BASE",3110,"80-120 cm",3,250,0.012
"E2","V2BASE",3110,"120-160 cm",6,250,0.024
"E2","V2BASE",3110,"160-200 cm",1,250,0.004
"E2","V2BASE",3110,">200 cm",57,250,0.228
"E2","V2BASE",4101,"<40 cm",191,250,0.764
"E2","V2BASE",4101,"40-80 cm",6,250,0.024
"E2","V2BASE",4101,"80-120 cm",3,250,0.012
"E2","V2BASE",4101,"120-160 cm",6,250,0.024
"E2","V2BASE",4101,"160-200 cm",12,250,0.048
"E2","V2BASE",4101,">200 cm",32,250,0.128
"E2","V2BASE",4102,"<40 cm",176,250,0.704
"E2","V2BASE",4102,"40-80 cm",3,250,0.012
"E2","V2BASE",4102,"80-120 cm",5,250,0.02
"E2","V2BASE",4102,"120-160 cm",8,250,0.032
"E2","V2BASE",4102,"160-200 cm",8,250,0.032
"E2","V2BASE",4102,">200 cm",50,250,0.2
"E2","V2BASE",4103,"<40 cm",189,250,0.756
"E2","V2BASE",4103,"40-80 cm",6,250,0.024
"E2","V2BASE",4103,"80-120 cm",4,250,0.016
"E2","V2BASE",4103,"120-160 cm",8,250,0.032
"E2","V2BASE",4103,"160-200 cm",7,250,0.028
"E2","V2BASE",4103,">200 cm",36,250,0.144
"E2","V2BASE",4104,"<40 cm",181,250,0.724
"E2","V2BASE",4104,"40-80 cm",8,250,0.032
"E2","V2BASE",4104,"80-120 cm",5,250,0.02
"E2","V2BASE",4104,"120-160 cm",5,250,0.02
"E2","V2BASE",4104,"160-200 cm",5,250,0.02
"E2","V2BASE",4104,">200 cm",46,250,0.184
"E2","V2BASE",4105,"<40 cm",186,250,0.744
"E2","V2BASE",4105,"40-80 cm",5,250,0.02
"E2","V2BASE",4105,"80-120 cm",3,250,0.012
"E2","V2BASE",4105,"120-160 cm",3,250,0.012
"E2","V2BASE",4105,"160-200 cm",11,250,0.044
"E2","V2BASE",4105,">200 cm",42,250,0.168
"E2","V2BASE",4106,"<40 cm",177,250,0.708
"E2","V2BASE",4106,"40-80 cm",4,250,0.016
"E2","V2BASE",4106,"80-120 cm",7,250,0.028
"E2","V2BASE",4106,"120-160 cm",6,250,0.024
"E2","V2BASE",4106,"160-200 cm",13,250,0.052
"E2","V2BASE",4106,">200 cm",43,250,0.172
"E2","V2BASE",4107,"<40 cm",189,250,0.756
"E2","V2BASE",4107,"40-80 cm",4,250,0.016
"E2","V2BASE",4107,"80-120 cm",2,250,0.008
"E2","V2BASE",4107,"120-160 cm",2,250,0.008
"E2","V2BASE",4107,"160-200 cm",11,250,0.044
"E2","V2BASE",4107,">200 cm",42,250,0.168
"E2","V2BASE",4108,"<40 cm",198,250,0.792
"E2","V2BASE",4108,"40-80 cm",0,250,0
"E2","V2BASE",4108,"80-120 cm",4,250,0.016
"E2","V2BASE",4108,"120-160 cm",9,250,0.036
"E2","V2BASE",4108,"160-200 cm",6,250,0.024
"E2","V2BASE",4108,">200 cm",33,250,0.132
"E2","V2BASE",4109,"<40 cm",193,250,0.772
"E2","V2BASE",4109,"40-80 cm",5,250,0.02
"E2","V2BASE",4109,"80-120 cm",4,250,0.016
"E2","V2BASE",4109,"120-160 cm",3,250,0.012
"E2","V2BASE",4109,"160-200 cm",6,250,0.024
"E2","V2BASE",4109,">200 cm",39,250,0.156
"E2","V2BASE",4110,"<40 cm",178,250,0.712
"E2","V2BASE",4110,"40-80 cm",4,250,0.016
"E2","V2BASE",4110,"80-120 cm",5,250,0.02
"E2","V2BASE",4110,"120-160 cm",7,250,0.028
"E2","V2BASE",4110,"160-200 cm",7,250,0.028
"E2","V2BASE",4110,">200 cm",49,250,0.196
"E2","V2BASE",5101,"<40 cm",191,250,0.764
"E2","V2BASE",5101,"40-80 cm",5,250,0.02
"E2","V2BASE",5101,"80-120 cm",4,250,0.016
"E2","V2BASE",5101,"120-160 cm",5,250,0.02
"E2","V2BASE",5101,"160-200 cm",6,250,0.024
"E2","V2BASE",5101,">200 cm",39,250,0.156
"E2","V2BASE",5102,"<40 cm",179,250,0.716
"E2","V2BASE",5102,"40-80 cm",7,250,0.028
"E2","V2BASE",5102,"80-120 cm",6,250,0.024
"E2","V2BASE",5102,"120-160 cm",3,250,0.012
"E2","V2BASE",5102,"160-200 cm",5,250,0.02
"E2","V2BASE",5102,">200 cm",50,250,0.2
"E2","V2BASE",5103,"<40 cm",188,250,0.752
"E2","V2BASE",5103,"40-80 cm",4,250,0.016
"E2","V2BASE",5103,"80-120 cm",8,250,0.032
"E2","V2BASE",5103,"120-160 cm",7,250,0.028
"E2","V2BASE",5103,"160-200 cm",7,250,0.028
"E2","V2BASE",5103,">200 cm",36,250,0.144
"E2","V2BASE",5104,"<40 cm",186,250,0.744
"E2","V2BASE",5104,"40-80 cm",5,250,0.02
"E2","V2BASE",5104,"80-120 cm",6,250,0.024
"E2","V2BASE",5104,"120-160 cm",8,250,0.032
"E2","V2BASE",5104,"160-200 cm",4,250,0.016
"E2","V2BASE",5104,">200 cm",41,250,0.164
"E2","V2BASE",5105,"<40 cm",190,250,0.76
"E2","V2BASE",5105,"40-80 cm",3,250,0.012
"E2","V2BASE",5105,"80-120 cm",2,250,0.008
"E2","V2BASE",5105,"120-160 cm",6,250,0.024
"E2","V2BASE",5105,"160-200 cm",6,250,0.024
"E2","V2BASE",5105,">200 cm",43,250,0.172
"E2","V2BASE",5106,"<40 cm",179,250,0.716
"E2","V2BASE",5106,"40-80 cm",7,250,0.028
"E2","V2BASE",5106,"80-120 cm",6,250,0.024
"E2","V2BASE",5106,"120-160 cm",3,250,0.012
"E2","V2BASE",5106,"160-200 cm",11,250,0.044
"E2","V2BASE",5106,">200 cm",44,250,0.176
"E2","V2BASE",5107,"<40 cm",194,250,0.776
"E2","V2BASE",5107,"40-80 cm",6,250,0.024
"E2","V2BASE",5107,"80-120 cm",3,250,0.012
"E2","V2BASE",5107,"120-160 cm",5,250,0.02
"E2","V2BASE",5107,"160-200 cm",3,250,0.012
"E2","V2BASE",5107,">200 cm",39,250,0.156
"E2","V2BASE",5108,"<40 cm",204,250,0.816
"E2","V2BASE",5108,"40-80 cm",1,250,0.004
"E2","V2BASE",5108,"80-120 cm",2,250,0.008
"E2","V2BASE",5108,"120-160 cm",4,250,0.016
"E2","V2BASE",5108,"160-200 cm",5,250,0.02
"E2","V2BASE",5108,">200 cm",34,250,0.136
"E2","V2BASE",5109,"<40 cm",193,250,0.772
"E2","V2BASE",5109,"40-80 cm",7,250,0.028
"E2","V2BASE",5109,"80-120 cm",4,250,0.016
"E2","V2BASE",5109,"120-160 cm",5,250,0.02
"E2","V2BASE",5109,"160-200 cm",5,250,0.02
"E2","V2BASE",5109,">200 cm",36,250,0.144
"E2","V2BASE",5110,"<40 cm",184,250,0.736
"E2","V2BASE",5110,"40-80 cm",3,250,0.012
"E2","V2BASE",5110,"80-120 cm",8,250,0.032
"E2","V2BASE",5110,"120-160 cm",4,250,0.016
"E2","V2BASE",5110,"160-200 cm",3,250,0.012
"E2","V2BASE",5110,">200 cm",48,250,0.192
"E2","V2BASE",6101,"<40 cm",192,250,0.768
"E2","V2BASE",6101,"40-80 cm",4,250,0.016
"E2","V2BASE",6101,"80-120 cm",4,250,0.016
"E2","V2BASE",6101,"120-160 cm",4,250,0.016
"E2","V2BASE",6101,"160-200 cm",5,250,0.02
"E2","V2BASE",6101,">200 cm",41,250,0.164
"E2","V2BASE",6102,"<40 cm",178,250,0.712
"E2","V2BASE",6102,"40-80 cm",2,250,0.008
"E2","V2BASE",6102,"80-120 cm",4,250,0.016
"E2","V2BASE",6102,"120-160 cm",5,250,0.02
"E2","V2BASE",6102,"160-200 cm",7,250,0.028
"E2","V2BASE",6102,">200 cm",54,250,0.216
"E2","V2BASE",6103,"<40 cm",192,250,0.768
"E2","V2BASE",6103,"40-80 cm",4,250,0.016
"E2","V2BASE",6103,"80-120 cm",3,250,0.012
"E2","V2BASE",6103,"120-160 cm",7,250,0.028
"E2","V2BASE",6103,"160-200 cm",12,250,0.048
"E2","V2BASE",6103,">200 cm",32,250,0.128
"E2","V2BASE",6104,"<40 cm",179,250,0.716
"E2","V2BASE",6104,"40-80 cm",7,250,0.028
"E2","V2BASE",6104,"80-120 cm",7,250,0.028
"E2","V2BASE",6104,"120-160 cm",5,250,0.02
"E2","V2BASE",6104,"160-200 cm",8,250,0.032
"E2","V2BASE",6104,">200 cm",44,250,0.176
"E2","V2BASE",6105,"<40 cm",187,250,0.748
"E2","V2BASE",6105,"40-80 cm",3,250,0.012
"E2","V2BASE",6105,"80-120 cm",4,250,0.016
"E2","V2BASE",6105,"120-160 cm",3,250,0.012
"E2","V2BASE",6105,"160-200 cm",5,250,0.02
"E2","V2BASE",6105,">200 cm",48,250,0.192
"E2","V2BASE",6106,"<40 cm",177,250,0.708
"E2","V2BASE",6106,"40-80 cm",6,250,0.024
"E2","V2BASE",6106,"80-120 cm",7,250,0.028
"E2","V2BASE",6106,"120-160 cm",7,250,0.028
"E2","V2BASE",6106,"160-200 cm",6,250,0.024
"E2","V2BASE",6106,">200 cm",47,250,0.188
"E2","V2BASE",6107,"<40 cm",190,250,0.76
"E2","V2BASE",6107,"40-80 cm",4,250,0.016
"E2","V2BASE",6107,"80-120 cm",3,250,0.012
"E2","V2BASE",6107,"120-160 cm",3,250,0.012
"E2","V2BASE",6107,"160-200 cm",4,250,0.016
"E2","V2BASE",6107,">200 cm",46,250,0.184
"E2","V2BASE",6108,"<40 cm",196,250,0.784
"E2","V2BASE",6108,"40-80 cm",1,250,0.004
"E2","V2BASE",6108,"80-120 cm",3,250,0.012
"E2","V2BASE",6108,"120-160 cm",8,250,0.032
"E2","V2BASE",6108,"160-200 cm",6,250,0.024
"E2","V2BASE",6108,">200 cm",36,250,0.144
"E2","V2BASE",6109,"<40 cm",193,250,0.772
"E2","V2BASE",6109,"40-80 cm",2,250,0.008
"E2","V2BASE",6109,"80-120 cm",6,250,0.024
"E2","V2BASE",6109,"120-160 cm",6,250,0.024
"E2","V2BASE",6109,"160-200 cm",7,250,0.028
"E2","V2BASE",6109,">200 cm",36,250,0.144
"E2","V2BASE",6110,"<40 cm",177,250,0.708
"E2","V2BASE",6110,"40-80 cm",3,250,0.012
"E2","V2BASE",6110,"80-120 cm",6,250,0.024
"E2","V2BASE",6110,"120-160 cm",5,250,0.02
"E2","V2BASE",6110,"160-200 cm",5,250,0.02
"E2","V2BASE",6110,">200 cm",54,250,0.216
"E2","V2BASE",7101,"<40 cm",189,250,0.756
"E2","V2BASE",7101,"40-80 cm",6,250,0.024
"E2","V2BASE",7101,"80-120 cm",4,250,0.016
"E2","V2BASE",7101,"120-160 cm",4,250,0.016
"E2","V2BASE",7101,"160-200 cm",4,250,0.016
"E2","V2BASE",7101,">200 cm",43,250,0.172
"E2","V2BASE",7102,"<40 cm",177,250,0.708
"E2","V2BASE",7102,"40-80 cm",1,250,0.004
"E2","V2BASE",7102,"80-120 cm",5,250,0.02
"E2","V2BASE",7102,"120-160 cm",6,250,0.024
"E2","V2BASE",7102,"160-200 cm",3,250,0.012
"E2","V2BASE",7102,">200 cm",58,250,0.232
"E2","V2BASE",7103,"<40 cm",186,250,0.744
"E2","V2BASE",7103,"40-80 cm",7,250,0.028
"E2","V2BASE",7103,"80-120 cm",3,250,0.012
"E2","V2BASE",7103,"120-160 cm",8,250,0.032
"E2","V2BASE",7103,"160-200 cm",6,250,0.024
"E2","V2BASE",7103,">200 cm",40,250,0.16
"E2","V2BASE",7104,"<40 cm",179,250,0.716
"E2","V2BASE",7104,"40-80 cm",8,250,0.032
"E2","V2BASE",7104,"80-120 cm",5,250,0.02
"E2","V2BASE",7104,"120-160 cm",5,250,0.02
"E2","V2BASE",7104,"160-200 cm",2,250,0.008
"E2","V2BASE",7104,">200 cm",51,250,0.204
"E2","V2BASE",7105,"<40 cm",184,250,0.736
"E2","V2BASE",7105,"40-80 cm",6,250,0.024
"E2","V2BASE",7105,"80-120 cm",3,250,0.012
"E2","V2BASE",7105,"120-160 cm",3,250,0.012
"E2","V2BASE",7105,"160-200 cm",3,250,0.012
"E2","V2BASE",7105,">200 cm",51,250,0.204
"E2","V2BASE",7106,"<40 cm",176,250,0.704
"E2","V2BASE",7106,"40-80 cm",6,250,0.024
"E2","V2BASE",7106,"80-120 cm",6,250,0.024
"E2","V2BASE",7106,"120-160 cm",5,250,0.02
"E2","V2BASE",7106,"160-200 cm",5,250,0.02
"E2","V2BASE",7106,">200 cm",52,250,0.208
"E2","V2BASE",7107,"<40 cm",188,250,0.752
"E2","V2BASE",7107,"40-80 cm",5,250,0.02
"E2","V2BASE",7107,"80-120 cm",1,250,0.004
"E2","V2BASE",7107,"120-160 cm",2,250,0.008
"E2","V2BASE",7107,"160-200 cm",3,250,0.012
"E2","V2BASE",7107,">200 cm",51,250,0.204
"E2","V2BASE",7108,"<40 cm",195,250,0.78
"E2","V2BASE",7108,"40-80 cm",5,250,0.02
"E2","V2BASE",7108,"80-120 cm",2,250,0.008
"E2","V2BASE",7108,"120-160 cm",6,250,0.024
"E2","V2BASE",7108,"160-200 cm",4,250,0.016
"E2","V2BASE",7108,">200 cm",38,250,0.152
"E2","V2BASE",7109,"<40 cm",193,250,0.772
"E2","V2BASE",7109,"40-80 cm",3,250,0.012
"E2","V2BASE",7109,"80-120 cm",5,250,0.02
"E2","V2BASE",7109,"120-160 cm",3,250,0.012
"E2","V2BASE",7109,"160-200 cm",4,250,0.016
"E2","V2BASE",7109,">200 cm",42,250,0.168
"E2","V2BASE",7110,"<40 cm",178,250,0.712
"E2","V2BASE",7110,"40-80 cm",3,250,0.012
"E2","V2BASE",7110,"80-120 cm",4,250,0.016
"E2","V2BASE",7110,"120-160 cm",5,250,0.02
"E2","V2BASE",7110,"160-200 cm",0,250,0
"E2","V2BASE",7110,">200 cm",60,250,0.24
"E2","V2BASE",8101,"<40 cm",178,250,0.712
"E2","V2BASE",8101,"40-80 cm",18,250,0.072
"E2","V2BASE",8101,"80-120 cm",4,250,0.016
"E2","V2BASE",8101,"120-160 cm",5,250,0.02
"E2","V2BASE",8101,"160-200 cm",4,250,0.016
"E2","V2BASE",8101,">200 cm",41,250,0.164
"E2","V2BASE",8102,"<40 cm",167,250,0.668
"E2","V2BASE",8102,"40-80 cm",12,250,0.048
"E2","V2BASE",8102,"80-120 cm",7,250,0.028
"E2","V2BASE",8102,"120-160 cm",6,250,0.024
"E2","V2BASE",8102,"160-200 cm",5,250,0.02
"E2","V2BASE",8102,">200 cm",53,250,0.212
"E2","V2BASE",8103,"<40 cm",176,250,0.704
"E2","V2BASE",8103,"40-80 cm",16,250,0.064
"E2","V2BASE",8103,"80-120 cm",5,250,0.02
"E2","V2BASE",8103,"120-160 cm",6,250,0.024
"E2","V2BASE",8103,"160-200 cm",7,250,0.028
"E2","V2BASE",8103,">200 cm",40,250,0.16
